disaster_id,disaster_type,severity,affected_population,area_affected,duration,resource_needs,population_density,income_level,urban_rural,response_time
1,Hurricane,Mild,71237,167,2,1103,7760,4743,Urban,31
1,Hurricane,Severe,35011,111,6,38292,9179,49804,Urban,60
1,Hurricane,Mild,70086,595,1,8754,473,24006,Rural,43
1,Hurricane,Moderate,40397,465,19,26012,3274,49925,Urban,36
1,Hurricane,Moderate,39667,56,23,12763,7724,47348,Urban,44
1,Hurricane,Severe,92478,804,9,46717,6901,44426,Urban,47
1,Hurricane,Severe,13684,526,28,32525,1160,18013,Urban,4
1,Hurricane,Severe,12789,363,11,46643,9615,7788,Rural,22
1,Hurricane,Severe,48369,261,29,47273,2280,11184,Rural,14
1,Hurricane,Severe,3521,445,21,42985,8996,25911,Urban,59
1,Hurricane,Severe,53040,802,16,48745,5664,33594,Urban,61
1,Hurricane,Mild,79246,662,21,7689,6821,45633,Urban,45
1,Hurricane,Moderate,40956,923,21,29288,6742,33633,Rural,47
1,Hurricane,Mild,5312,818,19,7481,4262,49507,Rural,50
1,Hurricane,Severe,49458,575,24,46872,2903,49297,Rural,58
1,Hurricane,Mild,43040,220,5,5172,9921,42229,Urban,13
1,Hurricane,Severe,39050,581,12,37414,8560,36899,Urban,58
1,Hurricane,Moderate,66825,100,25,29119,6314,9200,Rural,2
1,Hurricane,Severe,69605,981,6,33797,7217,24882,Urban,27
1,Hurricane,Severe,10082,644,8,38593,7470,39261,Rural,57
1,Hurricane,Moderate,75459,260,1,26405,4941,10312,Rural,34
1,Hurricane,Moderate,98071,924,20,21631,3153,10025,Urban,13
1,Hurricane,Moderate,96342,653,18,28265,1572,41029,Urban,4
1,Hurricane,Mild,37014,680,29,7374,7099,24005,Urban,28
1,Hurricane,Mild,58929,323,3,2437,8089,45021,Urban,62
1,Hurricane,Moderate,6176,549,26,28854,6533,25440,Urban,25
1,Hurricane,Mild,68091,742,19,4886,9982,38930,Urban,19
1,Hurricane,Mild,19702,248,17,1036,8556,49203,Rural,35
1,Hurricane,Mild,52818,526,9,7635,1415,10908,Urban,41
1,Hurricane,Moderate,86438,385,1,26455,1255,37480,Urban,46
1,Hurricane,Severe,54054,156,11,36738,8458,45542,Urban,33
1,Hurricane,Mild,55257,384,15,2471,2099,12634,Rural,39
1,Hurricane,Severe,21826,102,19,46699,3203,39752,Urban,3
1,Hurricane,Severe,30630,657,13,39983,7265,8185,Rural,12
1,Hurricane,Severe,89335,339,22,43545,9438,7926,Rural,60
1,Hurricane,Moderate,93099,508,3,11806,2437,30782,Urban,45
1,Hurricane,Mild,82979,517,9,1613,1163,14091,Rural,10
1,Hurricane,Severe,29840,261,11,31194,6712,13513,Rural,64
1,Hurricane,Severe,7618,712,29,43692,9504,33890,Urban,17
1,Hurricane,Moderate,36863,569,1,14173,3057,31777,Urban,24
1,Hurricane,Severe,22231,919,24,36996,3678,16424,Rural,59
1,Hurricane,Mild,53818,733,22,5006,6530,13415,Rural,24
1,Hurricane,Mild,61298,191,26,6309,7649,44592,Rural,11
1,Hurricane,Mild,8135,24,18,3762,1546,11499,Rural,28
1,Hurricane,Mild,58484,708,18,6278,7897,11346,Rural,11
1,Hurricane,Moderate,94827,728,4,25817,4870,37155,Rural,54
1,Hurricane,Severe,60908,772,11,44053,5799,32018,Urban,49
1,Hurricane,Moderate,90202,122,18,25266,3441,25187,Urban,15
1,Hurricane,Mild,68015,445,27,8267,6553,45655,Urban,39
1,Hurricane,Moderate,15763,938,16,24735,2621,13720,Rural,43
1,Hurricane,Mild,23156,981,3,1087,6470,29499,Urban,58
1,Hurricane,Mild,2077,459,13,1797,3778,30287,Urban,13
1,Hurricane,Moderate,69802,35,28,24323,1635,19908,Rural,41
1,Hurricane,Mild,37962,481,28,6344,3982,18322,Rural,16
1,Hurricane,Severe,78219,809,13,48607,3533,37899,Urban,9
1,Hurricane,Severe,2717,42,16,33904,179,15327,Urban,49
1,Hurricane,Moderate,74515,496,13,17862,9655,12937,Urban,38
1,Hurricane,Severe,48765,483,28,44555,2585,17818,Urban,19
1,Hurricane,Mild,60218,193,19,9221,6886,49113,Rural,50
1,Hurricane,Moderate,5983,979,25,14929,628,32361,Rural,44
1,Hurricane,Moderate,76515,273,23,29014,7068,47952,Urban,56
1,Hurricane,Mild,61981,872,28,1662,9772,45117,Urban,54
1,Hurricane,Mild,82222,418,21,4734,2946,26557,Urban,40
1,Hurricane,Mild,73135,286,27,6346,9479,33866,Rural,66
1,Hurricane,Mild,54390,117,18,6861,963,22084,Rural,33
1,Hurricane,Mild,69515,643,19,7359,4309,22242,Urban,14
1,Hurricane,Mild,47637,427,27,2668,5888,31304,Urban,52
1,Hurricane,Mild,85502,271,17,8885,8837,15011,Urban,64
1,Hurricane,Moderate,47873,493,27,28975,6207,39291,Rural,35
1,Hurricane,Moderate,93491,272,13,17751,2525,5555,Urban,27
1,Hurricane,Mild,10625,191,16,3654,7149,18085,Rural,42
1,Hurricane,Mild,54569,784,22,5042,6076,44093,Urban,1
1,Hurricane,Mild,63407,213,9,1514,8916,1045,Urban,15
1,Hurricane,Severe,88117,520,20,33298,4378,27477,Rural,53
1,Hurricane,Mild,5936,26,9,2759,4523,46257,Urban,54
1,Hurricane,Severe,63431,892,17,45805,9977,5360,Urban,47
1,Hurricane,Moderate,15704,767,22,14561,1546,12748,Rural,63
1,Hurricane,Mild,22059,415,23,3085,2881,26112,Urban,69
1,Hurricane,Mild,35550,38,5,9619,3516,19055,Urban,58
1,Hurricane,Severe,11615,413,19,30911,5349,14716,Rural,33
1,Hurricane,Moderate,36194,627,10,28398,3337,30323,Urban,48
1,Hurricane,Severe,40968,27,4,40924,7203,31967,Urban,19
1,Hurricane,Moderate,35171,266,26,26335,3295,4959,Rural,56
1,Hurricane,Mild,4503,778,21,4978,8895,6366,Urban,64
1,Hurricane,Severe,22868,986,22,46602,3971,1412,Urban,55
1,Hurricane,Severe,89974,598,9,49991,6049,5279,Rural,59
1,Hurricane,Moderate,88320,976,5,14955,6704,10092,Urban,14
1,Hurricane,Severe,45385,104,24,31135,9626,18734,Rural,26
1,Hurricane,Severe,79254,994,5,30635,3150,39793,Urban,19
1,Hurricane,Severe,22999,710,26,39652,5034,47127,Rural,32
1,Hurricane,Severe,45993,793,8,39575,6174,40251,Urban,2
1,Hurricane,Severe,51547,378,28,30861,8534,30911,Urban,2
1,Hurricane,Moderate,5025,139,19,14339,7870,12613,Urban,38
1,Hurricane,Mild,93552,93,29,1725,9859,38640,Urban,43
1,Hurricane,Mild,36021,955,10,9723,6091,11560,Rural,35
1,Hurricane,Severe,20756,120,3,38294,7208,48400,Urban,4
1,Hurricane,Severe,87277,406,24,44022,3346,40784,Urban,50
1,Hurricane,Mild,19430,377,26,3934,3229,29984,Rural,17
1,Hurricane,Moderate,41555,682,2,20134,8923,31679,Rural,23
1,Hurricane,Severe,4604,853,9,34278,8440,48788,Urban,28
1,Hurricane,Severe,13438,578,22,40175,4478,19210,Urban,71
1,Hurricane,Severe,45922,911,23,49847,7585,2623,Rural,2
1,Hurricane,Severe,72289,78,1,46877,6833,26272,Urban,38
1,Hurricane,Moderate,56231,674,21,20223,9421,23838,Rural,62
1,Hurricane,Severe,23585,681,19,44806,1487,31454,Rural,31
1,Hurricane,Mild,70960,705,22,4844,2673,29149,Urban,71
1,Hurricane,Mild,28720,724,19,6639,7791,3343,Urban,35
1,Hurricane,Severe,82011,439,20,34421,5043,15613,Urban,50
1,Hurricane,Severe,77533,44,17,32780,5546,29057,Urban,38
1,Hurricane,Mild,10212,286,3,4014,1676,32706,Rural,39
1,Hurricane,Moderate,65973,147,11,24359,474,31582,Rural,34
1,Hurricane,Moderate,87603,557,15,16953,7684,31409,Rural,21
1,Hurricane,Severe,31679,102,27,46036,6074,24848,Rural,38
1,Hurricane,Severe,53489,794,28,34913,5773,45571,Rural,35
1,Hurricane,Mild,60977,442,19,7289,6381,15840,Urban,20
1,Hurricane,Mild,45300,544,19,9045,8743,1480,Urban,28
1,Hurricane,Mild,70229,148,8,4459,8388,23706,Rural,12
1,Hurricane,Mild,74034,460,10,1182,5539,34025,Urban,54
1,Hurricane,Severe,83651,950,23,33580,5565,35219,Urban,48
1,Hurricane,Severe,72909,515,29,37418,6136,14489,Urban,63
1,Hurricane,Moderate,53571,834,16,22668,7785,29692,Rural,45
1,Hurricane,Severe,76290,23,19,40072,4342,2077,Urban,28
1,Hurricane,Severe,44290,595,21,40023,5445,6892,Rural,13
1,Hurricane,Mild,43669,341,15,9699,3988,21507,Rural,19
1,Hurricane,Moderate,21421,74,1,11451,4678,1179,Urban,28
1,Hurricane,Moderate,53237,21,3,11258,2253,24906,Urban,17
1,Hurricane,Moderate,88424,716,1,18102,8328,16608,Rural,9
1,Hurricane,Severe,12348,749,20,49569,9669,45850,Urban,33
1,Hurricane,Moderate,42473,33,24,19716,6264,42201,Rural,51
1,Hurricane,Mild,90760,861,20,3197,9291,38060,Rural,42
1,Hurricane,Severe,32759,360,28,38101,8731,16201,Rural,45
1,Hurricane,Severe,22170,490,21,47499,6752,10395,Rural,32
1,Hurricane,Severe,23976,763,5,36486,6778,35598,Urban,3
1,Hurricane,Severe,54498,814,13,31103,3769,27031,Urban,44
1,Hurricane,Severe,67449,791,10,39556,7304,34381,Rural,54
1,Hurricane,Severe,94230,117,16,45891,7825,33959,Urban,13
1,Hurricane,Severe,25404,899,14,42150,9314,25165,Rural,29
1,Hurricane,Moderate,84705,614,5,16926,2563,34764,Urban,15
1,Hurricane,Mild,20030,632,24,7226,9091,4044,Rural,22
1,Hurricane,Severe,16919,243,19,45119,1981,49105,Rural,23
1,Hurricane,Mild,48641,424,14,4131,9373,3049,Urban,48
1,Hurricane,Mild,13915,393,22,6832,4070,46950,Rural,70
1,Hurricane,Mild,8600,737,26,9359,5842,37924,Rural,2
1,Hurricane,Severe,70693,653,29,43822,1768,27874,Urban,21
1,Hurricane,Moderate,62106,451,12,16151,7902,28911,Urban,37
1,Hurricane,Moderate,32395,162,23,28891,7186,1390,Rural,15
1,Hurricane,Moderate,51490,511,10,22678,3725,42760,Rural,31
1,Hurricane,Severe,10520,833,17,41943,2683,36314,Urban,7
1,Hurricane,Severe,41680,60,14,30126,2024,48447,Urban,28
1,Hurricane,Mild,36119,37,17,5400,8473,12728,Rural,61
1,Hurricane,Moderate,78895,230,29,29145,2663,2647,Urban,71
1,Hurricane,Mild,15537,549,27,3870,4213,7620,Urban,16
1,Hurricane,Mild,81716,286,12,3307,5559,39343,Urban,7
1,Hurricane,Moderate,97020,553,3,25756,8055,44932,Rural,63
1,Hurricane,Moderate,21975,958,24,24742,9139,37808,Urban,27
1,Hurricane,Severe,87039,260,17,43324,9391,22569,Rural,39
1,Hurricane,Mild,84414,935,13,7046,1492,49714,Urban,49
1,Hurricane,Moderate,20745,691,16,17499,2183,7775,Urban,8
1,Hurricane,Severe,33182,143,26,40437,578,6247,Rural,62
1,Hurricane,Severe,32810,68,7,45732,255,33519,Rural,16
1,Hurricane,Moderate,97939,45,12,13766,3257,24853,Urban,4
1,Hurricane,Severe,1143,620,7,36537,4801,28197,Rural,34
1,Hurricane,Severe,5034,941,26,30111,3853,7595,Urban,17
1,Hurricane,Moderate,92962,146,20,27206,7852,43824,Rural,22
1,Hurricane,Severe,17240,544,22,35892,6017,22785,Rural,54
1,Hurricane,Moderate,81001,129,23,27916,6196,44099,Rural,19
1,Hurricane,Mild,32846,577,9,3026,2708,22293,Rural,12
1,Hurricane,Severe,85331,655,20,38194,2344,44401,Rural,37
1,Hurricane,Moderate,15713,193,9,29433,2609,29893,Rural,47
1,Hurricane,Mild,89310,918,26,3846,2934,22373,Urban,45
1,Hurricane,Moderate,84885,719,15,13655,2534,20043,Rural,2
1,Hurricane,Severe,30869,267,14,33949,8366,22483,Urban,4
1,Hurricane,Severe,34675,684,5,41544,3274,35578,Rural,20
1,Hurricane,Severe,47754,866,16,45834,1444,35776,Rural,71
1,Hurricane,Severe,36846,649,12,43101,8543,12453,Urban,29
1,Hurricane,Severe,72888,945,20,36780,7348,5837,Urban,40
1,Hurricane,Moderate,27134,204,13,15456,2566,34893,Urban,24
1,Hurricane,Mild,63728,925,19,6251,9285,7667,Urban,58
1,Hurricane,Mild,17143,430,12,9912,5843,43556,Urban,66
1,Hurricane,Mild,31209,981,17,3647,7312,34713,Urban,63
1,Hurricane,Severe,9478,681,7,31962,3769,5868,Urban,32
1,Hurricane,Mild,95314,236,24,2932,6655,28843,Urban,53
1,Hurricane,Severe,65165,473,25,45366,3635,44390,Urban,65
1,Hurricane,Moderate,19375,537,10,23162,5172,28838,Rural,46
1,Hurricane,Severe,21386,555,3,36083,2531,7388,Urban,65
1,Hurricane,Severe,96200,379,13,39881,2554,17034,Urban,35
1,Hurricane,Mild,9307,903,8,6669,8585,47499,Urban,39
1,Hurricane,Mild,49902,30,24,2683,552,38964,Rural,24
1,Hurricane,Mild,37292,72,28,1539,2405,45563,Rural,50
1,Hurricane,Moderate,68806,69,2,16548,2402,8308,Rural,10
1,Hurricane,Moderate,46553,22,19,15298,1819,2974,Urban,1
1,Hurricane,Moderate,32328,320,9,25319,856,17099,Urban,10
1,Hurricane,Moderate,47847,209,6,15966,8582,33417,Urban,24
1,Hurricane,Moderate,20110,257,22,23222,6864,16128,Rural,10
1,Hurricane,Severe,63404,224,26,35748,6548,5954,Rural,59
1,Hurricane,Moderate,8173,56,29,11571,3657,41737,Urban,1
1,Hurricane,Moderate,39208,778,15,13243,850,7807,Urban,59
1,Hurricane,Moderate,52050,552,28,16320,2642,27202,Urban,65
1,Hurricane,Severe,73408,521,23,43206,3701,20834,Urban,49
1,Hurricane,Moderate,98330,158,12,12916,2770,6986,Urban,36
1,Hurricane,Mild,33854,706,4,9819,8918,37218,Urban,56
1,Hurricane,Moderate,17835,274,24,29837,4846,42969,Urban,5
1,Hurricane,Mild,8653,743,29,2182,9649,1181,Rural,23
1,Hurricane,Moderate,99443,933,29,17096,6050,6841,Urban,52
1,Hurricane,Severe,42296,985,15,49863,3335,35065,Rural,43
1,Hurricane,Severe,64649,114,24,30803,4777,46425,Rural,2
1,Hurricane,Severe,64038,539,20,39133,7394,30356,Rural,9
1,Hurricane,Severe,49641,568,15,44907,2128,18591,Urban,10
1,Hurricane,Moderate,66343,993,29,23809,3430,40042,Rural,25
1,Hurricane,Moderate,95704,556,17,16587,2715,47922,Urban,4
1,Hurricane,Moderate,23223,904,2,15389,7880,3859,Rural,11
1,Hurricane,Mild,20102,994,16,7243,8867,47677,Rural,25
1,Hurricane,Severe,85697,292,5,36168,9504,6236,Urban,13
1,Hurricane,Moderate,5339,385,21,14048,480,48125,Urban,45
1,Hurricane,Mild,87275,634,25,7785,9315,37879,Rural,4
1,Hurricane,Mild,2248,166,15,8011,4549,32171,Rural,18
1,Hurricane,Moderate,91462,235,26,12306,5052,26319,Rural,28
1,Hurricane,Moderate,12505,465,26,26012,9596,22543,Urban,23
1,Hurricane,Severe,80728,358,26,33612,4345,9117,Urban,24
1,Hurricane,Severe,59417,910,7,44525,1649,32389,Urban,64
1,Hurricane,Moderate,59152,480,27,24107,573,21624,Urban,53
1,Hurricane,Severe,4737,913,26,47350,6143,26619,Rural,58
1,Hurricane,Moderate,74630,289,27,25827,7964,37675,Rural,14
1,Hurricane,Mild,39409,310,28,4908,6668,22465,Rural,10
1,Hurricane,Moderate,55516,379,14,23354,2808,1182,Rural,51
1,Hurricane,Moderate,42881,74,24,12230,5488,31364,Urban,10
1,Hurricane,Severe,44906,19,9,30312,1766,7005,Urban,50
1,Hurricane,Severe,61226,565,26,39474,6090,40458,Urban,25
1,Hurricane,Severe,80149,94,1,34834,9162,35200,Urban,41
1,Hurricane,Mild,56564,37,24,9144,9686,5405,Urban,49
1,Hurricane,Mild,69755,901,20,2706,5583,19877,Rural,26
1,Hurricane,Mild,93596,842,23,9890,8196,18439,Rural,16
1,Hurricane,Mild,35944,801,15,9755,5208,26182,Urban,37
1,Hurricane,Severe,33704,464,16,48613,2593,5609,Urban,68
1,Hurricane,Severe,71604,796,1,41688,2824,15215,Urban,25
1,Hurricane,Severe,4420,966,10,44940,8796,14472,Urban,25
1,Hurricane,Mild,4796,699,5,7862,6580,16492,Urban,40
1,Hurricane,Moderate,54075,162,25,22058,4871,14027,Urban,26
1,Hurricane,Mild,98313,834,10,2624,7429,22359,Urban,44
1,Hurricane,Mild,84795,212,2,5987,9315,48860,Urban,15
1,Hurricane,Severe,23298,355,17,35596,6610,11348,Urban,69
1,Hurricane,Moderate,8039,382,22,19704,3760,7526,Urban,28
1,Hurricane,Mild,74791,637,14,2270,4622,20356,Rural,50
1,Hurricane,Mild,30047,286,7,6363,2617,1522,Rural,12
1,Hurricane,Moderate,74962,802,7,14350,527,21598,Rural,63
1,Hurricane,Moderate,83253,687,27,24481,6000,30796,Urban,54
1,Hurricane,Mild,8823,775,9,6962,3521,18035,Rural,38
1,Hurricane,Severe,38934,315,15,32221,2673,37575,Rural,45
1,Hurricane,Mild,6646,835,20,4415,1663,11184,Rural,22
1,Hurricane,Moderate,52333,92,26,17205,6317,45609,Urban,32
1,Hurricane,Severe,23658,600,28,49836,5751,41075,Rural,18
1,Hurricane,Mild,5257,680,14,8926,1688,23146,Rural,45
1,Hurricane,Severe,5259,175,28,46768,7672,19421,Rural,23
1,Hurricane,Mild,58275,736,18,4674,5124,37989,Rural,33
1,Hurricane,Mild,87048,412,26,7935,7205,12683,Urban,58
1,Hurricane,Moderate,11869,45,23,17207,5466,17437,Urban,66
1,Hurricane,Moderate,30380,615,9,15072,7505,2025,Rural,42
1,Hurricane,Mild,5874,137,17,4014,3474,21092,Rural,21
1,Hurricane,Moderate,8530,339,14,15538,3612,8486,Urban,19
1,Hurricane,Moderate,35996,555,28,24916,4281,22007,Rural,45
1,Hurricane,Mild,92699,326,19,4202,9989,29572,Rural,26
1,Hurricane,Moderate,51518,424,3,13939,8192,15963,Urban,34
1,Hurricane,Severe,33603,469,20,41579,1301,28418,Rural,13
1,Hurricane,Severe,38511,250,15,44713,5106,37064,Urban,48
1,Hurricane,Mild,75677,72,25,9472,7025,4309,Urban,19
1,Hurricane,Severe,57405,71,11,33730,7160,34612,Urban,47
1,Hurricane,Mild,86097,376,14,4328,8724,19308,Rural,28
1,Hurricane,Severe,41099,625,18,48949,6945,44305,Rural,65
1,Hurricane,Moderate,56694,93,4,10024,9048,41673,Rural,53
1,Hurricane,Severe,42148,364,3,31896,6775,40037,Rural,13
1,Hurricane,Moderate,58601,16,4,13621,7615,29205,Urban,21
1,Hurricane,Mild,8469,235,14,5911,968,29913,Rural,25
1,Hurricane,Moderate,11435,589,2,28144,210,11192,Rural,31
1,Hurricane,Mild,55939,349,6,9470,2364,16489,Urban,57
1,Hurricane,Mild,44377,711,22,4358,5250,31375,Rural,18
1,Hurricane,Mild,41966,684,5,3200,3348,47969,Rural,8
1,Hurricane,Moderate,25105,129,25,26089,1734,26548,Urban,10
1,Hurricane,Mild,96980,133,21,8220,5792,8618,Urban,32
1,Hurricane,Moderate,52456,534,27,28430,3478,16960,Urban,54
1,Hurricane,Severe,70340,664,24,49379,960,34014,Urban,57
1,Hurricane,Moderate,44560,519,14,18185,7033,25177,Urban,25
1,Hurricane,Moderate,50172,403,24,19507,2086,30171,Rural,62
1,Hurricane,Moderate,80778,26,8,20761,463,25994,Rural,9
1,Hurricane,Mild,26996,296,11,8747,5748,9945,Urban,38
1,Hurricane,Mild,95994,359,3,9791,4234,41022,Urban,23
1,Hurricane,Mild,87231,139,13,7494,7155,31269,Urban,36
1,Hurricane,Mild,24688,217,15,9236,1961,2308,Rural,13
1,Hurricane,Severe,96368,111,28,34409,6968,7178,Rural,29
1,Hurricane,Mild,95256,451,4,5077,7453,15822,Urban,27
1,Hurricane,Severe,38887,699,8,41572,9394,25021,Rural,28
1,Hurricane,Severe,13304,100,1,46508,2445,3026,Urban,70
1,Hurricane,Severe,34968,319,24,32142,3354,32556,Urban,26
1,Hurricane,Moderate,23933,970,29,18637,9778,12124,Rural,31
1,Hurricane,Mild,4893,936,9,7759,8055,27476,Rural,50
1,Hurricane,Mild,5873,151,6,6756,5165,9237,Rural,61
1,Hurricane,Mild,15424,303,26,9855,2183,33580,Rural,33
1,Hurricane,Severe,76449,664,19,45168,2690,12386,Urban,9
1,Hurricane,Mild,52244,435,4,1894,7747,14345,Rural,25
1,Hurricane,Moderate,17391,844,18,16276,3534,29019,Urban,49
1,Hurricane,Moderate,23451,976,19,16559,915,45757,Rural,56
1,Hurricane,Severe,56096,820,15,47476,6992,7726,Urban,3
1,Hurricane,Severe,82451,41,17,46271,6579,11751,Rural,40
1,Hurricane,Severe,95455,507,9,40877,8538,32734,Urban,12
1,Hurricane,Mild,22060,945,3,6162,4630,44803,Urban,52
1,Hurricane,Severe,71692,114,20,38724,2074,33381,Rural,52
1,Hurricane,Moderate,31018,394,19,13101,2860,47239,Urban,70
1,Hurricane,Severe,84671,122,15,45353,4241,36580,Urban,58
1,Hurricane,Severe,15935,965,22,36746,6994,6591,Urban,9
1,Hurricane,Severe,30762,749,2,31150,3083,4336,Rural,3
1,Hurricane,Severe,73372,956,28,42587,9041,40558,Rural,70
1,Hurricane,Severe,41876,151,29,31418,7511,25756,Urban,13
1,Hurricane,Severe,84227,8,8,48051,2798,35103,Rural,15
1,Hurricane,Mild,61245,488,4,5432,7360,14370,Urban,28
1,Hurricane,Moderate,65451,157,1,13767,207,7895,Urban,57
1,Hurricane,Moderate,23392,291,11,23060,1453,19813,Rural,46
1,Hurricane,Moderate,69850,327,8,25327,2450,24107,Rural,7
1,Hurricane,Mild,79290,606,2,1663,2771,15011,Rural,49
1,Hurricane,Mild,50898,541,19,6016,5325,2537,Rural,39
1,Hurricane,Mild,24302,643,10,1622,1833,43647,Urban,29
1,Hurricane,Severe,34237,424,12,38556,1212,41124,Urban,7
1,Hurricane,Moderate,93464,750,22,26533,3932,27582,Urban,12
1,Hurricane,Moderate,74592,763,5,21391,5015,22023,Rural,68
1,Hurricane,Mild,7276,159,24,8469,8246,48338,Rural,54
1,Hurricane,Moderate,96827,227,8,22651,2941,35002,Urban,58
1,Hurricane,Mild,39014,754,27,1973,5366,15162,Rural,2
1,Hurricane,Mild,45573,714,29,9568,1075,3393,Urban,34
1,Hurricane,Severe,79340,207,22,38788,4614,25089,Urban,57
1,Hurricane,Moderate,6560,985,8,14713,7660,20878,Rural,18
1,Hurricane,Moderate,22535,833,24,13788,1321,30539,Rural,37
1,Hurricane,Severe,28298,644,21,49284,6513,26307,Urban,64
1,Hurricane,Mild,11127,691,5,6647,1049,9031,Urban,62
1,Hurricane,Mild,66205,336,29,4009,9719,9901,Urban,32
1,Hurricane,Severe,58011,156,24,30927,5123,44174,Urban,39
1,Hurricane,Mild,99998,334,26,2588,6955,39655,Rural,1
1,Hurricane,Mild,78772,670,14,1313,9878,22742,Urban,32
1,Hurricane,Severe,96272,4,28,49635,193,4276,Rural,68
1,Hurricane,Severe,24339,74,13,30098,9293,12653,Urban,18
1,Hurricane,Moderate,84963,277,12,15365,5852,6809,Urban,5
1,Hurricane,Mild,64305,758,26,6762,6020,6148,Urban,37
1,Hurricane,Moderate,39149,540,26,18409,5583,42258,Urban,45
1,Hurricane,Mild,8280,719,8,7183,1103,22831,Rural,8
1,Hurricane,Moderate,78348,527,24,17911,5086,30932,Urban,23
1,Hurricane,Mild,28819,244,25,8737,7475,44150,Rural,2
1,Hurricane,Mild,87218,508,8,3563,3321,44468,Urban,9
1,Hurricane,Severe,7150,98,4,34783,9085,16898,Rural,51
1,Hurricane,Moderate,46670,455,24,13606,8076,43206,Rural,5
1,Hurricane,Severe,58141,562,27,35834,4797,29966,Rural,49
1,Hurricane,Severe,44389,308,8,39168,6194,37939,Rural,49
1,Hurricane,Severe,12137,2,18,30491,4753,19994,Urban,53
1,Hurricane,Severe,53763,55,13,34932,4851,9528,Urban,29
1,Hurricane,Moderate,8540,775,21,27076,4641,29740,Rural,69
1,Hurricane,Mild,28071,943,10,2045,9913,3270,Rural,25
1,Hurricane,Severe,98450,576,3,44857,3006,32563,Urban,2
1,Hurricane,Mild,78555,108,19,6374,3716,17468,Rural,19
1,Hurricane,Moderate,72826,376,8,11662,1333,30576,Urban,31
1,Hurricane,Severe,50854,349,25,41701,113,18492,Rural,1
1,Hurricane,Moderate,2290,695,6,25366,7709,30317,Rural,7
1,Hurricane,Severe,13490,456,12,39547,1832,27127,Urban,17
1,Hurricane,Mild,38406,331,9,8880,3966,4835,Rural,67
1,Hurricane,Mild,48417,775,17,4323,7305,4489,Rural,67
1,Hurricane,Moderate,84360,569,21,17659,5548,18396,Urban,41
1,Hurricane,Mild,75467,975,14,5533,6505,12184,Urban,34
1,Hurricane,Mild,37754,564,2,1535,2143,25293,Urban,68
1,Hurricane,Severe,5995,74,6,38427,7801,39008,Urban,59
1,Hurricane,Moderate,86216,734,28,12949,6669,26154,Rural,55
1,Hurricane,Mild,31828,480,5,2891,9524,45915,Rural,69
1,Hurricane,Moderate,68333,145,7,13357,2192,32092,Urban,68
1,Hurricane,Mild,96653,724,21,7852,1162,42953,Urban,42
1,Hurricane,Moderate,10544,207,25,18612,5717,28537,Urban,65
1,Hurricane,Severe,2807,831,29,41533,1646,34939,Urban,36
1,Hurricane,Severe,78986,422,5,47771,8656,33119,Urban,66
1,Hurricane,Mild,93979,727,19,4529,8095,48244,Urban,27
1,Hurricane,Moderate,22043,992,10,26236,9951,11871,Urban,8
1,Hurricane,Severe,48108,606,22,36834,4585,32421,Rural,56
1,Hurricane,Mild,34737,264,11,5064,5888,44821,Rural,12
1,Hurricane,Moderate,96003,881,2,21701,8381,11746,Urban,11
1,Hurricane,Moderate,23549,347,3,21695,8290,37292,Rural,46
1,Hurricane,Severe,81943,437,9,34603,3111,2379,Urban,33
1,Hurricane,Moderate,97772,713,25,19874,5287,33191,Rural,19
1,Hurricane,Severe,88199,13,15,37432,7378,30452,Urban,7
1,Hurricane,Moderate,21058,901,9,24960,9033,41176,Rural,38
1,Hurricane,Mild,49600,693,18,1183,984,29677,Urban,61
1,Hurricane,Severe,5242,923,24,34591,9204,37784,Urban,30
1,Hurricane,Mild,93207,770,17,4915,1735,12904,Urban,40
1,Hurricane,Moderate,1636,333,4,28284,4814,7672,Urban,53
1,Hurricane,Severe,71331,325,1,32265,2732,7793,Rural,18
